buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,COP_cooling,Q_heating,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),CoolEnUse (kWh/m2)
6_1,6_1_4_0_res,1,0.188,140.3,1.32586,0.0,0.23,0.23,0.23,0.0,80.13,84.1,78.74,22.67,0.048,4.163,3.194,0.507,2.107,0.0,0.0,2.121,1.473,0.5536,0.00039,0.94,3.09,40.096509,37.690718,42.461014,13.741429
6_1,6_1_4_1_res,1,0.188,140.3,1.32586,0.23,0.23,0.0,0.23,85.53,86.08,0.0,80.45,22.29,0.011,7.07,4.403,0.507,2.107,0.0,0.0,2.121,1.473,0.5536,0.00039,0.94,2.51,45.693744,42.95212,35.497402,14.142391
6_1,6_1_5_0_res,2,0.521,140.3,1.32586,0.0,0.23,0.23,0.23,0.0,98.4,98.33,97.71,22.51,0.011,6.931,1.778,0.507,2.107,0.677,0.0,2.121,1.473,0.5536,0.00039,0.94,2.7,89.522258,84.150923,74.096293,27.443071
6_2,6_2_0_1_res,0,0.186,71.6,0.647332,0.0,0.23,0.23,0.0,0.0,46.75,55.51,0.0,21.44,0.05,3.508,6.084,0.502,2.502,0.0,0.441,2.695,1.925,0.3717,0.00035,0.8,2.8,31.021122,24.816898,18.323046,6.543945
6_2,6_2_0_2_res,0,0.073,71.6,0.647332,0.23,0.0,0.0,0.0,55.95,0.0,0.0,0.0,20.72,0.032,5.943,3.004,0.502,2.502,0.0,0.441,2.695,1.925,0.3717,0.00035,0.8,3.01,18.47251,14.778008,12.531176,4.163182
6_2,6_2_0_3_res,0,0.186,71.6,0.647332,0.23,0.23,0.0,0.0,55.3,47.96,0.0,0.0,21.81,0.057,6.179,4.514,0.502,2.502,0.0,0.441,2.695,1.925,0.3717,0.00035,0.8,2.72,45.210162,36.168129,24.983531,9.185122
6_2,6_2_1_0_res,1,0.073,71.6,0.647332,0.0,0.0,0.23,0.0,0.0,0.0,63.01,0.0,21.98,0.04,7.541,3.585,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.48,6.363122,5.090498,32.10486,9.225534
6_2,6_2_1_1_res,1,0.186,71.6,0.647332,0.0,0.23,0.23,0.0,0.0,51.97,60.98,0.0,20.15,0.051,10.279,6.962,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.8,31.823654,25.458923,33.317591,11.89914
6_2,6_2_1_2_res,1,0.073,71.6,0.647332,0.23,0.0,0.0,0.0,61.79,0.0,0.0,0.0,22.21,0.055,10.548,7.818,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.08,10.336,8.2688,24.817053,8.057485
6_2,6_2_1_3_res,1,0.186,71.6,0.647332,0.23,0.23,0.0,0.0,60.98,53.14,0.0,0.0,22.22,0.015,7.955,4.929,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.05,19.430467,15.544373,25.296121,8.29381
6_2,6_2_2_0_res,1,0.073,71.6,0.647332,0.0,0.0,0.23,0.0,0.0,0.0,70.31,0.0,20.48,0.03,8.994,2.761,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.87,20.814815,16.651852,26.112708,9.098505
6_2,6_2_2_1_res,1,0.186,71.6,0.647332,0.0,0.23,0.23,0.0,0.0,59.03,67.9,0.0,21.89,0.037,11.133,5.271,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.33,29.895595,23.916476,28.100599,8.438618
6_2,6_2_2_2_res,1,0.073,71.6,0.647332,0.23,0.0,0.0,0.0,69.0,0.0,0.0,0.0,21.86,0.061,6.839,3.756,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.95,13.46868,10.774944,29.802,10.102373
6_2,6_2_2_3_res,1,0.186,71.6,0.647332,0.23,0.23,0.0,0.0,68.14,59.75,0.0,0.0,21.42,0.06,8.861,6.406,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.87,15.249733,12.199786,33.445862,11.653611
6_2,6_2_3_0_res,1,0.073,71.6,0.647332,0.0,0.0,0.23,0.0,0.0,0.0,79.16,0.0,20.37,0.03,7.149,4.007,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.66,6.311071,5.048857,36.603713,13.760794
6_2,6_2_3_1_res,1,0.186,71.6,0.647332,0.0,0.23,0.23,0.0,0.0,68.3,76.67,0.0,20.2,0.049,9.503,6.909,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.69,25.025489,20.020391,50.095651,18.622919
6_2,6_2_3_2_res,1,0.073,71.6,0.647332,0.23,0.0,0.0,0.0,77.88,0.0,0.0,0.0,21.46,0.036,10.216,5.163,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.96,10.828209,8.662567,19.324859,6.528669
6_2,6_2_3_3_res,1,0.186,71.6,0.647332,0.23,0.23,0.0,0.0,77.25,69.05,0.0,0.0,21.83,0.047,5.972,4.337,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.2,51.767488,41.413991,20.736756,6.480236
6_2,6_2_4_0_res,1,0.073,71.6,0.647332,0.23,0.0,0.0,0.0,88.32,0.0,0.0,0.0,22.74,0.014,4.299,4.875,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,2.49,15.826937,12.66155,36.876282,14.809752
6_2,6_2_4_1_res,1,0.186,71.6,0.647332,0.23,0.23,0.0,0.0,87.96,82.04,0.0,0.0,21.77,0.032,8.319,6.414,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.0,22.6685,18.1348,26.756469,8.918823
6_2,6_2_4_2_res,1,0.13,143.2,0.647332,0.0,0.23,0.23,0.0,0.0,81.85,88.72,0.0,20.43,0.054,9.872,6.55,0.502,2.502,0.0,0.0,2.695,1.925,0.3717,0.00035,0.8,3.11,12.843454,10.274763,34.299658,11.028829
6_2,6_2_5_0_res,2,0.407,71.6,0.647332,0.23,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.48,0.06,7.29,5.224,0.502,2.502,0.262,0.0,2.695,1.925,0.3717,0.00035,0.8,3.41,43.668037,34.93443,31.803236,9.326462
6_2,6_2_5_1_res,2,0.52,71.6,0.647332,0.23,0.23,0.0,0.0,100.0,100.0,0.0,0.0,22.36,0.019,3.285,2.876,0.502,2.502,0.262,0.0,2.695,1.925,0.3717,0.00035,0.8,3.28,76.658556,61.326845,39.068145,11.91102
6_2,6_2_5_2_res,2,0.463,143.2,1.294665,0.0,0.23,0.23,0.0,0.0,100.0,100.0,0.0,22.03,0.019,5.933,2.702,0.502,2.502,0.262,0.0,2.695,1.925,0.3717,0.00035,0.8,3.06,59.144985,47.315988,45.633656,14.912959
6_3,6_3_0_1_res,0,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,58.33,0.0,20.62,0.044,7.159,6.86,1.32,1.45,0.0,0.513,2.706,1.549,0.5382,0.00043,0.84,2.67,9.623122,8.083423,22.876389,8.567936
6_3,6_3_0_2_res,0,0.072,141.2,1.293195,0.25,0.0,0.0,0.0,56.27,0.0,0.0,0.0,20.61,0.02,7.523,1.899,1.32,1.45,0.0,0.513,2.706,1.549,0.5382,0.00043,0.84,3.06,19.569418,16.438311,13.797113,4.50886
6_3,6_3_1_0_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,61.08,0.0,20.95,0.05,9.298,2.355,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.41,16.128965,13.548331,26.053802,7.640411
6_3,6_3_1_1_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,64.05,0.0,20.67,0.031,3.631,3.276,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.01,29.877957,25.097484,35.658909,11.846813
6_3,6_3_1_2_res,1,0.072,141.2,1.293195,0.25,0.0,0.0,0.0,61.97,0.0,0.0,0.0,22.81,0.027,2.897,4.501,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,2.55,12.526362,10.522144,11.05283,4.334443
6_3,6_3_2_0_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,68.11,0.0,20.08,0.029,4.565,4.652,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,2.7,13.213462,11.099308,37.960061,14.059282
6_3,6_3_2_1_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,70.59,0.0,20.76,0.058,6.629,2.421,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,2.62,27.027832,22.703379,21.894446,8.356659
6_3,6_3_2_2_res,1,0.072,141.2,1.293195,0.25,0.0,0.0,0.0,69.04,0.0,0.0,0.0,22.59,0.043,4.7,7.341,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.15,10.679263,8.970581,34.476291,10.944854
6_3,6_3_3_0_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,76.89,0.0,21.5,0.053,10.559,4.938,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.47,17.614564,14.796234,41.699145,12.017045
6_3,6_3_3_1_res,1,0.072,70.6,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,78.74,0.0,22.4,0.046,4.422,6.011,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.29,7.402648,6.218224,31.561441,9.593143
6_3,6_3_3_2_res,1,0.072,141.2,1.293195,0.25,0.0,0.0,0.0,77.7,0.0,0.0,0.0,20.43,0.029,8.274,2.668,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.46,18.118838,15.219824,25.701437,7.428161
6_3,6_3_4_0_res,1,0.072,141.2,1.293195,0.25,0.0,0.0,0.0,87.88,0.0,0.0,0.0,22.02,0.026,11.032,7.357,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,3.44,22.409372,18.823873,34.69315,10.085218
6_3,6_3_4_1_res,1,0.072,141.2,0.646597,0.0,0.0,0.25,0.0,0.0,0.0,87.88,0.0,22.77,0.026,11.461,2.535,1.32,1.45,0.0,0.0,2.706,1.549,0.5382,0.00043,0.84,2.79,15.517314,13.034544,35.072768,12.570885
6_4,6_4_0_1_res,0,0.074,83.9,0.737496,0.21,0.0,0.0,0.0,49.88,0.0,0.0,0.0,21.67,0.027,2.88,7.216,0.691,2.021,0.0,0.7,1.889,1.654,0.3474,0.00029,0.83,3.3,14.068686,11.677009,11.57949,3.508936
