Unit_ID,building_id,function,area,verticalPos,formFactor,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,EPD,LPD,NumberOfPeople,Tcooling,T_heating,Infiltration,COP_boiler,SHGC,COP_cooling,heating_Ideal loads (kWh/m2),cooling_Ideal loads (kWh/m2),Q_heating,CoolEnUse (kWh/m2)
22_6_0_2_res,22_6,residential,121.94,0,0.174,0.797203,0.34,0.34,0.34,0,46.84,50.92,47.73,0,0.278,2.704,0,0.554,2.415,1.844,5.271275067,7.057084626,0.034343459,26.85638212,21.74582659,0.000443091,0.872477975,0.638189484,2.948563078,85.45577298,13.17906717,97.9460519,4.46965753
22_6_1_0_res,22_6,residential,60.97,1,0.174,1.594406,0,0,0.34,0.34,0,0,62.07,65.25,0.278,2.704,0,0,2.415,1.844,5.680889824,8.923818683,0.057682072,26.93237594,21.07364681,0.000443091,0.872477975,0.638189484,3.053532266,79.69835268,13.83269137,91.3471228,4.530062289
22_6_1_1_res,22_6,residential,60.97,1,0.174,1.594406,0.34,0,0,0.34,60.26,0,0,65.09,0.278,2.704,0,0,2.415,1.844,7.914491773,3.006897895,0.021643599,26.35353479,21.25076207,0.000443091,0.872477975,0.638189484,3.381747772,94.29402326,13.02680437,108.0761074,3.852092245
22_6_1_2_res,22_6,residential,121.94,1,0.174,0.797203,0.34,0.34,0.34,0,59.98,64.96,61.62,0,0.278,2.704,0,0,2.415,1.844,7.419452729,5.575142025,0.009906804,26.18022382,22.5603287,0.000443091,0.872477975,0.638189484,2.623337095,105.4413946,23.75671055,120.8527867,9.055912256
22_6_2_0_res,22_6,residential,121.94,2,0.507,0.797203,0.34,0.34,0.34,0,80.61,84.39,81.96,0,0.278,2.704,0.617,0,2.415,1.844,6.971986873,9.309736898,0.013239198,27.93574001,20.53277135,0.000443091,0.872477975,0.638189484,3.201936118,131.6980222,30.2604653,150.9471025,9.450677396
22_6_2_1_res,22_6,residential,121.94,2,0.507,1.594406,0.34,0,0.34,0.34,80.82,0,82.18,84.73,0.278,2.704,0.617,0,2.415,1.844,6.749696817,8.705317231,0.060962566,25.69189057,21.30776891,0.000443091,0.872477975,0.638189484,3.478354054,166.2208172,28.08678058,190.5157747,8.07473309
22_7_1_0_res,22_7,residential,115.12,2,0.558,0.789334,0.17,0,0.17,0.17,64.16,0,63.89,67.92,0.69,2.097,0.344,0,2.224,1.792,2.630782605,4.751286152,0.050310812,27.26821973,22.90938797,0.000390814,0.87597691,0.646213141,2.408033462,168.3487944,13.7608327,192.1840548,5.714552107
22_7_1_1_res,22_7,residential,57.56,2,0.558,1.578668,0.17,0.17,0,0,64.19,68.27,0,0,0.69,2.097,0.344,0,2.224,1.792,3.057842213,8.537280886,0.01473469,26.97766143,21.28274766,0.000390814,0.87597691,0.646213141,2.658666362,148.6543018,20.23231671,169.7011646,7.609949487
22_7_1_2_res,22_7,residential,57.56,2,0.558,1.578668,0,0.17,0.17,0,0,67.9,63.78,0,0.69,2.097,0.344,0,2.224,1.792,5.012078323,8.415717959,0.024061696,26.99845901,22.54163358,0.000390814,0.87597691,0.646213141,2.901195385,159.8830195,23.85729985,182.5196735,8.223265475
22_8_1_0_res,22_8,residential,65.17,1,0.184,1.684279,0.28,0.28,0,0,61.19,67.2,0,0,0.798,2.074,0,0,2.138,1.603,4.215673138,10.72414552,0.025935281,26.37809417,22.49641866,0.000405952,0.887183692,0.341261712,2.775018314,72.45576574,13.99222863,81.66940672,5.042211273
22_8_1_1_res,22_8,residential,65.17,1,0.184,1.684279,0,0.28,0.28,0,0,72.58,65.73,0,0.798,2.074,0,0,2.138,1.603,5.459180403,5.356368091,0.054065659,26.34653902,20.17733866,0.000405952,0.887183692,0.341261712,2.573623347,82.81715175,14.66572119,93.34837028,5.698472235
22_8_1_2_res,22_8,residential,130.33,1,0.184,0.84214,0.28,0,0.28,0.28,63.49,0,62.09,69.59,0.798,2.074,0,0,2.138,1.603,7.153301252,4.517959207,0.033816859,26.4930633,20.13735342,0.000405952,0.887183692,0.341261712,3.050468909,71.42269851,10.0057435,80.5049723,3.280067359
22_8_2_0_res,22_8,residential,130.33,2,0.518,0.84214,0.28,0,0.28,0.28,81.15,0,81.02,86.21,0.798,2.074,0.453,0,2.138,1.603,5.669517519,11.37885917,0.023987646,25.79294163,22.96266459,0.000405952,0.887183692,0.341261712,3.349086717,170.3464356,22.40871932,192.0080782,6.690994057
22_8_2_1_res,22_8,residential,130.33,2,0.518,1.684279,0.28,0.28,0.28,0,80.24,86.52,82.79,0,0.798,2.074,0.453,0,2.138,1.603,6.053009122,3.624405155,0.010660428,27.03108106,21.35212516,0.000405952,0.887183692,0.341261712,3.250246615,140.8444311,22.6379642,158.7545313,6.964998929
22_9_0_0_res,22_9,residential,54.46,0,0.218,1.626722,0.22,0,0,0.22,61.25,0,0,73.89,0.68,3.293,0,2.483,1.931,1.269,7.235119836,7.586430149,0.051081268,26.11162197,21.06913457,0.000287834,0.929633395,0.414228012,2.412324122,97.02582314,2.858949352,104.3699846,1.185143127
22_9_0_1_res,22_9,residential,54.46,0,0.218,1.626722,0,0,0.22,0.22,0,0,61.03,73.48,0.68,3.293,0,2.483,1.931,1.269,6.256676278,6.484583233,0.037711323,26.99663535,21.69434323,0.000287834,0.929633395,0.414228012,3.000129552,114.5790869,0.860389372,123.251905,0.286784073
22_9_0_2_res,22_9,residential,54.46,0,0.218,1.626722,0.22,0.22,0,0,56,59.62,0,0,0.68,3.293,0,2.483,1.931,1.269,4.042915675,11.80019956,0.029327372,26.67997281,20.33213598,0.000287834,0.929633395,0.414228012,2.942585309,75.30823883,4.256872,81.00853439,1.44664353
22_9_0_3_res,22_9,residential,54.46,0,0.218,1.626722,0,0.22,0.22,0,0,60.22,56.92,0,0.68,3.293,0,2.483,1.931,1.269,2.704448152,9.508786931,0.055961021,25.76111226,20.86859779,0.000287834,0.929633395,0.414228012,3.117125913,80.27005449,6.83084462,86.34592404,2.191391946
22_9_1_0_res,22_9,residential,54.46,1,0.218,1.626722,0.22,0.22,0,0,72.76,76.05,0,0,0.68,3.293,0,0,1.931,1.269,7.878519121,4.030925169,0.040933515,27.22246064,20.85992637,0.000287834,0.929633395,0.414228012,2.902041145,95.43491076,11.28265741,102.6586516,3.887835097
22_9_1_1_res,22_9,residential,54.46,1,0.218,1.626722,0,0.22,0.22,0,0,76.42,73.43,0,0.68,3.293,0,0,1.931,1.269,5.506151899,5.694246346,0.011308872,26.40095326,22.00313242,0.000287834,0.929633395,0.414228012,3.125083942,96.71822841,15.4518696,104.0391072,4.944465457
22_9_1_2_res,22_9,residential,108.93,1,0.218,1.626722,0.22,0,0.22,0.22,75.78,0,75.63,85.76,0.68,3.293,0,0,1.931,1.269,2.100537232,7.932400447,0.01406566,25.68547411,20.59285093,0.000287834,0.929633395,0.414228012,3.034994711,86.31227553,12.02816404,92.84549803,3.963158155
22_9_2_0_res,22_9,residential,54.46,2,0.551,1.626722,0.22,0.22,0,0,98.37,98.4,0,0,0.68,3.293,0.308,0,1.931,1.269,7.339337956,7.058047206,0.010852971,26.94266658,22.93528503,0.000287834,0.929633395,0.414228012,3.39536341,157.7039827,21.87459208,169.6410473,6.442489193
22_9_2_1_res,22_9,residential,54.46,2,0.551,1.626722,0,0.22,0.22,0,0,98.4,98.34,0,0.68,3.293,0.308,0,1.931,1.269,6.585820226,7.166906591,0.011996916,25.97522549,20.36896596,0.000287834,0.929633395,0.414228012,3.131762565,111.7834624,27.09623212,120.2446718,8.652071017
22_9_2_2_res,22_9,residential,108.93,2,0.551,0.813361,0.22,0,0.22,0.22,98.81,0,98.84,99.28,0.68,3.293,0.308,0,1.931,1.269,3.416494442,4.268399959,0.042378712,26.60673252,21.50848323,0.000287834,0.929633395,0.414228012,3.416931881,136.489002,17.70248704,146.8202442,5.180813567
23_0_0_0_res,23_0,residential,72.22,0,0.169,0.511374,0.32,0,0,0.32,62.78,0,0,51.27,0.499,1.892,0,0.362,2.682,1.926,6.009705163,5.408191046,0.044339033,25.96271369,21.74282734,0.000484366,0.911019491,0.394122169,2.533485136,88.31446263,13.34515264,96.94025596,5.26750777
23_0_0_1_res,23_0,residential,72.22,0,0.169,0.511374,0.32,0.32,0,0,68.19,66.78,0,0,0.499,1.892,0,0.362,2.682,1.926,7.792880354,10.82376514,0.057241072,27.13720604,20.39571328,0.000484366,0.911019491,0.394122169,3.44558982,52.60406587,19.48467032,57.74197632,5.654959335
23_0_0_2_res,23_0,residential,144.43,0,0.169,1.022747,0,0.32,0.32,0.32,0,63.47,62.68,51.69,0.499,1.892,0,0.362,2.682,1.926,3.210700843,2.87191261,0.027356121,25.60999908,20.05235355,0.000484366,0.911019491,0.394122169,2.729318847,80.36798777,14.5243087,88.21763811,5.32158737
23_0_1_0_res,23_0,residential,144.43,1,0.169,1.022747,0,0.32,0.32,0.32,0,72.07,70.74,59.46,0.499,1.892,0,0,2.682,1.926,6.50412173,6.882057081,0.055252768,26.21107703,20.38223828,0.000484366,0.911019491,0.394122169,3.223517905,64.48509179,22.26885693,70.78343814,6.9082467
23_0_1_1_res,23_0,residential,144.43,1,0.169,0.511374,0.32,0.32,0,0.32,72.97,74.71,0,59.4,0.499,1.892,0,0,2.682,1.926,3.688133989,10.28265919,0.038453326,26.06088464,20.82467288,0.000484366,0.911019491,0.394122169,3.195826518,80.04685927,22.38631062,87.86514456,7.004857895
23_0_2_0_res,23_0,residential,144.43,2,0.502,1.022747,0,0.32,0.32,0.32,0,82.29,81.04,70.8,0.499,1.892,3.019,0,2.682,1.926,7.285265808,10.23613518,0.016477817,25.77713453,22.75423237,0.000484366,0.911019491,0.394122169,2.728023691,268.6401396,54.99822455,294.8785863,20.16046442
23_0_2_1_res,23_0,residential,144.43,2,0.502,1.022747,0.32,0.32,0,0.32,82.66,83.96,0,70.72,0.499,1.892,3.019,0,2.682,1.926,6.437265619,11.18610554,0.061048974,26.90842823,20.81453294,0.000484366,0.911019491,0.394122169,3.436246349,217.4590208,44.01164597,238.6985382,12.808059
23_1_0_1_res,23_1,residential,75.73,0,0.21,0.535798,0.13,0,0,0.13,60.63,0,0,50.87,0.401,2.116,0,0.386,2.792,1.765,3.878313384,3.818499907,0.035684554,26.57555053,22.04595986,0.000384209,0.923662208,0.502664008,2.699539763,76.81794349,5.82833721,83.16670623,2.159011432
23_1_0_2_res,23_1,residential,75.73,0,0.21,0.535798,0,0.13,0.13,0,0,48.47,60.77,0,0.401,2.116,0,0.386,2.792,1.765,6.44907999,7.863241156,0.061300231,25.57857617,22.75652788,0.000384209,0.923662208,0.502664008,2.484661694,81.90136859,11.38451735,88.67026052,4.581918488
23_1_0_3_res,23_1,residential,75.73,0,0.21,0.535798,0,0,0.13,0.13,0,0,63.28,52.2,0.401,2.116,0,0.386,2.792,1.765,7.62322682,8.811927341,0.044489112,27.68886153,22.59290316,0.000384209,0.923662208,0.502664008,2.676594982,52.17300091,8.176120584,56.48493623,3.054672313
23_1_1_0_res,23_1,residential,75.73,1,0.21,0.535798,0.13,0.13,0,0,67.9,57.58,0,0,0.401,2.116,0,0,2.792,1.765,5.339261649,9.217766711,0.047556129,27.84827094,21.52154826,0.000384209,0.923662208,0.502664008,3.457159557,57.94101462,9.133458767,62.72965824,2.641896799
23_1_1_1_res,23_1,residential,75.73,1,0.21,0.535798,0.13,0,0,0.13,69.69,0,0,59.79,0.401,2.116,0,0,2.792,1.765,2.642065292,4.230436044,0.015153061,27.36667308,20.99599867,0.000384209,0.923662208,0.502664008,3.032923649,42.93148854,9.700474657,46.47964178,3.198390655
23_1_1_2_res,23_1,residential,75.73,1,0.21,0.535798,0,0.13,0.13,0,0,57.91,69.7,0,0.401,2.116,0,0,2.792,1.765,3.481447498,7.684362418,0.022478488,27.9568739,21.12248884,0.000384209,0.923662208,0.502664008,3.476020291,56.44946287,6.66589455,61.1148344,1.917679988
23_1_1_3_res,23_1,residential,75.73,1,0.21,0.535798,0,0,0.13,0.13,0,0,71.86,60.92,0.401,2.116,0,0,2.792,1.765,7.997853654,4.586187932,0.033969711,26.61539708,22.55849766,0.000384209,0.923662208,0.502664008,2.711052321,63.54015135,12.13346165,68.79154611,4.475554218
23_1_2_0_res,23_1,residential,75.73,2,0.543,0.535798,0,0.13,0.13,0,0,71.32,81.02,0,0.401,2.116,0.384,0,2.792,1.765,6.126432125,6.537339735,0.036402053,27.4060626,20.73575054,0.000384209,0.923662208,0.502664008,3.072460363,110.1019108,17.03071323,119.2014893,5.543021299
23_1_2_1_res,23_1,residential,75.73,2,0.543,0.535798,0,0,0.13,0.13,0,0,82.53,73.69,0.401,2.116,0.384,0,2.792,1.765,6.078129448,6.699852859,0.011883977,25.74175311,20.6483809,0.000384209,0.923662208,0.502664008,2.484715319,103.7015714,21.46963805,112.2721819,8.640683257
23_1_2_2_res,23_1,residential,151.45,2,0.543,0.535798,0.13,0.13,0,0.13,80.76,71.25,0,72.77,0.401,2.116,0.384,0,2.792,1.765,2.544649817,6.166515944,0.064005096,27.5746177,22.92731243,0.000384209,0.923662208,0.502664008,3.294622693,139.2122713,13.33271511,150.7177301,4.046810925
23_10_0_0_res,23_10,residential,92.93,0,0.189,0.583378,0,0.12,0.12,0,0,54.81,60.95,0,0.405,2.665,0,3.025,2.263,1.707,6.298156386,3.878999403,0.050909938,27.42111574,20.81343797,0.000318844,0.836202331,0.623722978,2.777879867,45.51025262,0.344875356,54.42492915,0.124150565
23_10_0_1_res,23_10,residential,92.93,0,0.07,0.583378,0,0,0.12,0,0,0,63.71,0,0.405,2.665,0,3.025,2.263,1.707,2.381026576,7.83157492,0.060170487,26.45118749,20.04552536,0.000318844,0.836202331,0.623722978,2.913244675,21.98197323,0.051648814,26.28786409,0.017728965
23_10_0_2_res,23_10,residential,185.85,0,0.129,1.166756,0.12,0.12,0,0,69.7,58.27,0,0,0.405,2.665,0,3.025,2.263,1.707,5.808104229,4.392900841,0.015761798,25.90765123,20.10042537,0.000318844,0.836202331,0.623722978,2.488983367,38.07358828,1.7242377,45.53155005,0.692747779
23_10_1_0_res,23_10,residential,92.93,1,0.189,0.583378,0,0.12,0.12,0,0,62.42,68.67,0,0.405,2.665,0,0,2.263,1.707,2.124123221,8.238343287,0.065346483,27.25984591,22.68792908,0.000318844,0.836202331,0.623722978,2.82412645,59.16249369,6.824740985,70.75140968,2.416584776
23_10_1_1_res,23_10,residential,92.93,1,0.07,0.583378,0,0,0.12,0,0,0,71.34,0,0.405,2.665,0,0,2.263,1.707,6.831216628,2.742860588,0.018316469,26.36575909,20.06143915,0.000318844,0.836202331,0.623722978,2.676049385,17.21556301,9.273668504,20.58779601,3.465432498
23_10_1_2_res,23_10,residential,185.85,1,0.129,1.166756,0.12,0.12,0,0,76.57,65.38,0,0,0.405,2.665,0,0,2.263,1.707,5.603430418,3.084005698,0.049992823,27.37766887,21.2781004,0.000318844,0.836202331,0.623722978,2.653794121,34.44307506,5.951154442,41.18988166,2.242507961
23_10_2_0_res,23_10,residential,92.93,1,0.189,0.583378,0,0.12,0.12,0,0,72.62,78.35,0,0.405,2.665,0,0,2.263,1.707,4.706141575,10.60590241,0.007412746,25.61769248,22.34714264,0.000318844,0.836202331,0.623722978,2.876403916,53.05781366,20.56379988,63.45092772,7.14913499
23_10_2_1_res,23_10,residential,92.93,1,0.07,0.583378,0,0,0.12,0,0,0,80.59,0,0.405,2.665,0,0,2.263,1.707,3.623181885,10.76026804,0.043779318,26.77842339,21.74345534,0.000318844,0.836202331,0.623722978,3.447156558,20.63335297,9.236552005,24.67507229,2.679469833
23_10_2_2_res,23_10,residential,185.85,1,0.129,1.166756,0.12,0.12,0,0,84.27,74.38,0,0,0.405,2.665,0,0,2.263,1.707,2.377278862,11.30670559,0.05914801,26.789632,22.43044825,0.000318844,0.836202331,0.623722978,3.358174952,39.83656348,10.34123077,47.63986179,3.0794199
23_10_3_0_res,23_10,residential,92.93,1,0.189,0.583378,0,0.12,0.12,0,0,86.29,89.77,0,0.405,2.665,0,0,2.263,1.707,5.95008012,10.84984066,0.05612132,27.6578576,20.11089236,0.000318844,0.836202331,0.623722978,2.434105977,23.47518647,15.94338925,28.07357215,6.549997987
23_10_3_1_res,23_10,residential,92.93,1,0.07,0.583378,0,0,0.12,0,0,0,91.01,0,0.405,2.665,0,0,2.263,1.707,4.212341025,10.04064062,0.007548129,26.75823393,21.50318543,0.000318844,0.836202331,0.623722978,3.088558147,27.70690225,14.52461583,33.13420834,4.702717301
23_10_3_2_res,23_10,residential,185.85,1,0.129,1.166756,0.12,0.12,0,0,92.54,87.27,0,0,0.405,2.665,0,0,2.263,1.707,4.89604386,11.12450148,0.04595278,27.03735293,20.03279816,0.000318844,0.836202331,0.623722978,3.053426055,20.68805601,13.74614617,24.74049072,4.501876227
23_10_4_0_res,23_10,residential,185.85,2,0.463,1.166756,0.12,0.12,0,0,100,100,0,0,0.405,2.665,0.497,0,2.263,1.707,2.189585442,4.997706799,0.063305639,25.96433641,20.67385898,0.000318844,0.836202331,0.623722978,2.845676312,88.7298608,22.12596923,106.110516,7.775293748
23_10_4_1_res,23_10,residential,185.85,2,0.463,0.583378,0,0.12,0.12,0,0,100,100,0,0.405,2.665,0.497,0,2.263,1.707,5.536572822,5.397041969,0.063006871,27.75627822,21.53662955,0.000318844,0.836202331,0.623722978,2.688086167,82.17312663,18.88705627,98.26943024,7.02620939
23_11_0_3_res,23_11,residential,92.95,0,0.062,0.582924,0.22,0,0,0,67.95,0,0,0,0.284,1.605,0,0.435,2.004,1.897,1.992354727,7.942475872,0.050236482,26.23035902,22.50222906,0.000462709,0.907286887,0.838107466,2.707798137,35.78160806,6.911369486,39.43803066,2.552394653
23_11_1_0_res,23_11,residential,92.95,1,0.168,0.582924,0.22,0,0,0.22,75.51,0,0,60.96,0.284,1.605,0,0,2.004,1.897,4.33927303,5.121894411,0.050418215,27.57011212,21.12409677,0.000462709,0.907286887,0.838107466,3.178135408,39.15596033,17.14040237,43.15719857,5.393225956
23_11_1_1_res,23_11,residential,92.95,1,0.062,0.582924,0.22,0,0,0,74.11,0,0,0,0.284,1.605,0,0,2.004,1.897,7.728624179,6.267055511,0.048854627,26.58596364,22.12073829,0.000462709,0.907286887,0.838107466,3.321340806,39.73587744,7.131170931,43.79637579,2.147075939
23_11_1_2_res,23_11,residential,185.9,1,0.115,0.582924,0,0,0.22,0.22,0,0,66.48,57.62,0.284,1.605,0,0,2.004,1.897,3.248152267,8.180462514,0.030043418,27.63463551,22.10489949,0.000462709,0.907286887,0.838107466,3.268584766,40.35020944,8.575330118,44.47348466,2.623560572
23_11_2_0_res,23_11,residential,92.95,1,0.168,0.582924,0.22,0,0,0.22,82.44,0,0,69.36,0.284,1.605,0,0,2.004,1.897,6.32665605,6.440543327,0.053858806,27.37784496,20.73316175,0.000462709,0.907286887,0.838107466,2.427473602,45.38873474,12.81277779,50.0268828,5.278235686
23_11_2_1_res,23_11,residential,92.95,1,0.062,0.582924,0.22,0,0,0,81.54,0,0,0,0.284,1.605,0,0,2.004,1.897,6.366423511,11.93383851,0.051558501,27.3507844,21.83309078,0.000462709,0.907286887,0.838107466,3.400397124,13.79961344,11.62498342,15.2097574,3.418713461
23_11_2_2_res,23_11,residential,185.9,1,0.115,1.165848,0,0,0.22,0.22,0,0,76.31,66.92,0.284,1.605,0,0,2.004,1.897,6.32963927,4.023337009,0.015081477,25.855727,22.94979303,0.000462709,0.907286887,0.838107466,3.262049763,46.13695826,16.36032526,50.85156518,5.015351222
23_11_3_0_res,23_11,residential,92.95,1,0.168,0.582924,0.22,0,0,0.22,91.23,0,0,82.75,0.284,1.605,0,0,2.004,1.897,2.470814112,11.03665571,0.016148191,27.77393892,20.11173533,0.000462709,0.907286887,0.838107466,3.294304978,40.11547526,10.71037564,44.21476366,3.251179143
23_11_3_1_res,23_11,residential,92.95,1,0.062,0.582924,0.22,0,0,0,90.64,0,0,0,0.284,1.605,0,0,2.004,1.897,2.453598287,9.901892237,0.061787534,26.39937691,20.74844564,0.000462709,0.907286887,0.838107466,3.079243142,13.60188661,13.62586447,14.99182542,4.425069357
23_11_3_2_res,23_11,residential,185.9,1,0.115,1.165848,0,0,0.22,0.22,0,0,87.63,81.25,0.284,1.605,0,0,2.004,1.897,5.493597331,8.924696332,0.05149469,26.25844747,21.16968844,0.000462709,0.907286887,0.838107466,2.71205669,21.1428095,19.46856221,23.30333416,7.178523326
23_11_4_0_res,23_11,residential,92.95,1,0.168,0.582924,0.22,0,0,0.22,100,0,0,100,0.284,1.605,0,0,2.004,1.897,4.448809687,6.295375217,0.016953833,27.70709595,20.90185329,0.000462709,0.907286887,0.838107466,3.453495739,46.82897503,11.49610525,51.61429721,3.328831455
23_11_4_1_res,23_11,residential,92.95,1,0.062,0.582924,0.22,0,0,0,100,0,0,0,0.284,1.605,0,0,2.004,1.897,6.844583749,10.20467875,0.058085337,25.98521753,21.90258634,0.000462709,0.907286887,0.838107466,2.838141214,14.87184615,22.00598844,16.39155858,7.753662266
23_11_4_2_res,23_11,residential,185.9,1,0.115,1.165848,0,0,0.22,0.22,0,0,100,100,0.284,1.605,0,0,2.004,1.897,6.070698121,5.07152892,0.01459454,27.5079558,20.98961568,0.000462709,0.907286887,0.838107466,2.963980564,33.37078899,15.0274727,36.78085673,5.070030783
23_11_5_0_res,23_11,residential,92.95,2,0.501,0.582924,0.22,0,0,0.22,100,0,0,100,0.284,1.605,0.31,0,2.004,1.897,4.266125023,6.51971023,0.026381322,25.50351128,22.86945948,0.000462709,0.907286887,0.838107466,3.250464227,130.5309822,30.01630136,143.8695787,9.234465991
23_11_5_1_res,23_11,residential,92.95,2,0.501,0.582924,0.22,0.22,0,0,100,100,0,0,0.284,1.605,0.31,0,2.004,1.897,5.530122969,9.143924878,0.031909518,26.22514099,22.61333763,0.000462709,0.907286887,0.838107466,3.146383905,109.7459174,40.17078869,120.9605463,12.76728775
23_11_5_2_res,23_11,residential,185.9,2,0.501,1.165848,0,0.22,0.22,0.22,0,100,100,100,0.284,1.605,0.31,0,2.004,1.897,4.758598764,6.216709391,0.011504923,26.97822567,20.73607883,0.000462709,0.907286887,0.838107466,2.567850791,99.68213817,32.81856519,109.8683775,12.7805577
23_12_0_0_res,23_12,residential,80.92,0,0.258,0.573782,0.18,0.18,0.18,0,44.54,36.03,41.21,0,0.374,2.727,0,0.547,2.378,1.389,2.420800839,2.716144131,0.049724681,25.98055722,21.25072833,0.000460327,0.877747285,0.509323527,3.252797735,93.85556534,11.65994265,106.9277763,3.584588899
23_12_0_1_res,23_12,residential,80.93,0,0.258,0.573782,0.18,0,0.18,0.18,41.21,0,44.54,36.03,0.374,2.727,0,0.547,2.378,1.389,7.247005356,5.79711878,0.011906069,26.95855476,20.00001635,0.000460327,0.877747285,0.509323527,3.148921146,57.91688406,10.41046344,65.98355249,3.306041325
23_12_1_0_res,23_12,residential,80.92,1,0.258,0.573782,0.18,0.18,0.18,0,52.52,43.14,48.97,0,0.374,2.727,0,0,2.378,1.389,6.026533275,9.014383304,0.065314699,27.85108782,21.17073737,0.000460327,0.877747285,0.509323527,3.48189526,80.20819022,8.305560105,91.37959362,2.385356102
23_12_1_1_res,23_12,residential,80.93,1,0.258,0.573782,0.18,0,0.18,0.18,48.95,0,52.52,43.14,0.374,2.727,0,0,2.378,1.389,2.327005463,8.930532561,0.017261104,25.536395,21.6237434,0.000460327,0.877747285,0.509323527,3.436014031,93.59544398,17.05341597,106.6314252,4.963139213
23_12_2_0_res,23_12,residential,161.85,2,0.592,0.573782,0.18,0.18,0.18,0.18,63.39,52.59,63.39,52.61,0.374,2.727,0.255,0,2.378,1.389,5.997050256,3.930331486,0.013887809,26.19566268,21.71313676,0.000460327,0.877747285,0.509323527,2.514995765,162.9166413,16.34892722,185.6076847,6.50057843
23_13_0_1_res,23_13,residential,88.32,0,0.182,0.554241,0,0.18,0.18,0,0,46.86,59.05,0,0.372,2.89,0,0.3,2.142,1.655,2.205536966,10.87045167,0.031230738,27.6950548,22.0156344,0.000413972,0.842935337,0.419614824,2.64227093,70.91881111,6.469324785,84.13315706,2.4483957
23_13_0_2_res,23_13,residential,88.33,0,0.065,0.554241,0.18,0,0,0,61.17,0,0,0,0.372,2.89,0,0.3,2.142,1.655,6.066781875,4.465170933,0.058206877,26.75225386,20.91088649,0.000413972,0.842935337,0.419614824,2.623494742,29.89967934,6.138489552,35.47090509,2.339813934
