buildingID,UnitID,verticalPos,formFactor,floorArea,AspectRatio,wwr_N,wwr_W,wwr_S,wwr_E,SE_N,SE_W,SE_S,SE_E,T_heating,NumberOfPeople,LPD,EPD,u_Wall,u_Window,u_Roof,u_GroundFloor,u_intWall,u_intFloor,SHGC,Infiltration,COP_boiler,Q_heating,heating_Ideal loads (kWh/m2)
51_1,50_1_1_2_res,1,0.182,83.1,1.065281,0.17,0.17,0.0,0.0,82.04,85.16,0.0,0.0,21.67,0.025,10.102,4.422,0.441,2.463,0.0,0.0,2.094,1.688,0.3856,0.00037,0.82,115.84866,94.995901
51_1,50_1_1_3_res,1,0.182,83.1,1.065281,0.0,0.17,0.17,0.0,0.0,86.14,83.0,0.0,22.0,0.035,5.168,3.508,0.441,2.463,0.0,0.0,2.094,1.688,0.3856,0.00037,0.82,119.99503,98.395925
51_1,50_1_2_0_res,2,0.515,83.1,1.065281,0.17,0.17,0.0,0.0,90.56,92.3,0.0,0.0,21.03,0.035,8.721,3.053,0.441,2.463,0.421,0.0,2.094,1.688,0.3856,0.00037,0.82,213.958818,175.44623
51_1,50_1_2_1_res,2,0.515,83.1,1.065281,0.0,0.17,0.17,0.0,0.0,92.8,91.18,0.0,23.94,0.052,9.758,5.635,0.441,2.463,0.421,0.0,2.094,1.688,0.3856,0.00037,0.82,253.910556,208.206656
51_1,50_1_2_2_res,2,0.515,166.3,1.065281,0.17,0.0,0.17,0.17,91.18,0.0,90.56,92.55,23.83,0.033,10.98,7.773,0.441,2.463,0.421,0.0,2.094,1.688,0.3856,0.00037,0.82,242.389347,198.759264
51_2,50_2_0_0_res,0,0.189,83.1,1.066203,0.14,0.0,0.0,0.14,75.33,0.0,0.0,80.89,22.58,0.067,7.913,3.749,0.461,2.919,0.0,0.461,1.972,1.536,0.56,0.0005,0.94,112.650439,105.891413
51_2,50_2_0_1_res,0,0.189,83.1,1.066203,0.0,0.0,0.14,0.14,0.0,0.0,75.69,79.29,23.07,0.01,8.28,5.52,0.461,2.919,0.0,0.461,1.972,1.536,0.56,0.0005,0.94,130.581047,122.746184
51_2,50_2_0_2_res,0,0.189,83.1,1.066203,0.14,0.14,0.0,0.0,73.74,79.28,0.0,0.0,23.4,0.031,3.381,3.561,0.461,2.919,0.0,0.461,1.972,1.536,0.56,0.0005,0.94,156.311018,146.932357
51_2,50_2_0_3_res,0,0.189,83.1,1.066203,0.0,0.14,0.14,0.0,0.0,82.74,78.21,0.0,20.31,0.046,6.815,6.624,0.461,2.919,0.0,0.461,1.972,1.536,0.56,0.0005,0.94,79.456881,74.689468
51_2,50_2_1_0_res,1,0.189,83.1,1.066203,0.14,0.14,0.0,0.0,81.71,86.09,0.0,0.0,22.34,0.063,5.009,5.772,0.461,2.919,0.0,0.0,1.972,1.536,0.56,0.0005,0.94,112.485605,105.736469
51_2,50_2_1_1_res,1,0.189,83.1,1.066203,0.0,0.14,0.14,0.0,0.0,88.57,85.26,0.0,21.93,0.022,11.741,4.494,0.461,2.919,0.0,0.0,1.972,1.536,0.56,0.0005,0.94,112.350119,105.609112
51_2,50_2_1_2_res,1,0.189,166.3,1.066203,0.14,0.0,0.14,0.14,82.8,0.0,83.36,87.05,23.95,0.017,7.184,5.639,0.461,2.919,0.0,0.0,1.972,1.536,0.56,0.0005,0.94,148.575455,139.660928
51_2,50_2_2_0_res,2,0.522,83.1,1.066203,0.14,0.14,0.0,0.0,91.97,94.08,0.0,0.0,20.48,0.012,7.097,2.013,0.461,2.919,0.411,0.0,1.972,1.536,0.56,0.0005,0.94,229.056141,215.312772
51_2,50_2_2_1_res,2,0.522,83.1,1.066203,0.0,0.14,0.14,0.0,0.0,95.14,93.55,0.0,20.07,0.008,7.687,1.834,0.461,2.919,0.411,0.0,1.972,1.536,0.56,0.0005,0.94,216.364023,203.382181
51_2,50_2_2_2_res,2,0.522,166.3,0.533101,0.14,0.0,0.14,0.14,92.41,0.0,92.8,94.48,22.41,0.048,2.787,5.407,0.461,2.919,0.411,0.0,1.972,1.536,0.56,0.0005,0.94,236.18905,222.017707
52_3,50_3_0_0_res,0,0.182,83.1,1.065157,0.17,0.17,0.0,0.0,70.17,76.19,0.0,0.0,20.39,0.041,5.707,4.787,0.505,2.896,0.0,0.788,1.86,1.712,0.4719,0.00035,0.89,99.502492,88.557218
52_3,50_3_0_1_res,0,0.182,83.1,1.065157,0.0,0.17,0.17,0.0,0.0,76.07,70.63,0.0,21.43,0.039,7.194,4.973,0.505,2.896,0.0,0.788,1.86,1.712,0.4719,0.00035,0.89,101.689407,90.503573
52_3,50_3_0_2_res,0,0.182,166.2,0.532578,0.17,0.0,0.17,0.17,72.4,0.0,71.56,79.32,21.74,0.043,8.54,5.424,0.505,2.896,0.0,0.788,1.86,1.712,0.4719,0.00035,0.89,101.98526,90.766881
52_3,50_3_1_0_res,1,0.182,83.1,1.065157,0.17,0.17,0.0,0.0,79.77,84.58,0.0,0.0,20.0,0.065,9.427,3.067,0.505,2.896,0.0,0.0,1.86,1.712,0.4719,0.00035,0.89,78.873689,70.197584
52_3,50_3_1_1_res,1,0.182,83.1,1.065157,0.0,0.17,0.17,0.0,0.0,84.49,80.07,0.0,23.32,0.037,4.809,2.233,0.505,2.896,0.0,0.0,1.86,1.712,0.4719,0.00035,0.89,151.722067,135.03264
52_3,50_3_1_2_res,1,0.182,166.2,0.532578,0.17,0.0,0.17,0.17,81.42,0.0,80.78,86.78,23.39,0.057,10.23,2.088,0.505,2.896,0.0,0.0,1.86,1.712,0.4719,0.00035,0.89,132.517149,117.940263
52_3,50_3_2_0_res,1,0.182,166.2,0.532578,0.17,0.0,0.17,0.17,92.33,0.0,92.18,95.07,21.75,0.01,4.028,1.812,0.505,2.896,0.0,0.0,1.86,1.712,0.4719,0.00035,0.89,133.379083,118.707384
52_3,50_3_2_1_res,1,0.182,166.2,1.065157,0.17,0.17,0.17,0.0,91.83,94.41,91.83,0.0,20.51,0.034,4.101,4.296,0.505,2.896,0.0,0.0,1.86,1.712,0.4719,0.00035,0.89,95.648873,85.127497
52_3,50_3_3_0_res,2,0.516,166.2,0.532578,0.17,0.0,0.17,0.17,100.0,0.0,100.0,100.0,22.6,0.031,9.182,1.98,0.505,2.896,0.491,0.0,1.86,1.712,0.4719,0.00035,0.89,235.573121,209.660078
52_3,50_3_3_1_res,2,0.516,166.2,0.532578,0.17,0.17,0.17,0.0,100.0,100.0,100.0,0.0,23.13,0.016,10.046,2.323,0.505,2.896,0.491,0.0,1.86,1.712,0.4719,0.00035,0.89,249.092266,221.692117
52_4,50_4_0_0_res,0,0.198,83.1,1.066065,0.1,0.1,0.0,0.0,74.81,80.77,0.0,0.0,20.96,0.05,4.433,3.041,0.452,2.894,0.0,0.997,2.232,1.303,0.7182,0.00032,0.83,102.037991,84.691532
52_4,50_4_0_1_res,0,0.198,83.1,1.066065,0.0,0.1,0.1,0.0,0.0,78.12,73.14,0.0,21.77,0.04,2.815,7.334,0.452,2.894,0.0,0.997,2.232,1.303,0.7182,0.00032,0.83,102.65649,85.204887
52_4,50_4_0_2_res,0,0.198,166.2,0.533033,0.1,0.0,0.1,0.1,76.18,0.0,73.11,81.12,22.81,0.031,11.62,2.938,0.452,2.894,0.0,0.997,2.232,1.303,0.7182,0.00032,0.83,123.248537,102.296286
52_4,50_4_1_0_res,1,0.198,166.2,0.533033,0.1,0.0,0.1,0.1,84.4,0.0,82.29,88.32,20.5,0.063,7.637,7.342,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,62.919102,52.222854
52_4,50_4_1_1_res,1,0.198,166.2,1.066065,0.1,0.1,0.1,0.0,83.42,87.53,82.38,0.0,20.68,0.053,10.827,3.679,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,75.929859,63.021783
52_4,50_4_2_0_res,1,0.198,166.2,0.533033,0.1,0.0,0.1,0.1,94.39,0.0,93.55,96.04,20.96,0.038,10.257,5.796,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,80.106758,66.488609
52_4,50_4_2_1_res,1,0.198,166.2,0.533033,0.1,0.1,0.1,0.0,94.14,95.7,93.92,0.0,20.13,0.037,4.975,5.2,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,78.781973,65.389038
52_4,50_4_3_0_res,1,0.198,166.2,0.533033,0.1,0.0,0.1,0.1,100.0,0.0,100.0,100.0,20.49,0.01,2.623,2.422,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,113.438999,94.154369
52_4,50_4_3_1_res,1,0.198,166.2,0.533033,0.1,0.1,0.1,0.0,100.0,100.0,100.0,0.0,21.22,0.022,4.755,7.083,0.452,2.894,0.0,0.0,2.232,1.303,0.7182,0.00032,0.83,93.185796,77.344211
52_4,50_4_4_0_res,2,0.531,166.2,0.533033,0.1,0.0,0.1,0.1,100.0,0.0,100.0,100.0,22.34,0.009,10.146,7.215,0.452,2.894,0.585,0.0,2.232,1.303,0.7182,0.00032,0.83,219.148547,181.893294
52_4,50_4_4_1_res,2,0.531,166.2,0.533033,0.1,0.1,0.1,0.0,100.0,100.0,100.0,0.0,22.65,0.016,8.422,3.629,0.452,2.894,0.585,0.0,2.232,1.303,0.7182,0.00032,0.83,238.704732,198.124927
52_5,50_5_1_0_res,1,0.195,87.4,0.644665,0.11,0.11,0.0,0.0,90.56,89.3,0.0,0.0,23.78,0.017,8.699,6.119,0.369,2.921,0.0,0.0,1.862,1.535,0.4671,0.00043,0.82,75.596539,61.989162
52_5,50_5_1_1_res,1,0.195,87.4,0.644665,0.11,0.0,0.0,0.11,90.5,0.0,0.0,89.39,22.67,0.009,10.13,6.808,0.369,2.921,0.0,0.0,1.862,1.535,0.4671,0.00043,0.82,105.544405,86.546412
52_5,50_5_2_0_res,1,0.195,174.7,0.644665,0.11,0.11,0.0,0.11,96.83,96.26,0.0,96.3,20.48,0.009,5.428,5.822,0.369,2.921,0.0,0.0,1.862,1.535,0.4671,0.00043,0.82,151.498908,124.229104
52_5,50_5_3_0_res,2,0.528,174.7,1.289331,0.11,0.11,0.0,0.11,100.0,100.0,0.0,100.0,22.29,0.009,4.532,2.711,0.369,2.921,0.442,0.0,1.862,1.535,0.4671,0.00043,0.82,276.399152,226.647305
52_6,50_6_1_0_res,1,0.158,90.4,0.623028,0.0,0.27,0.27,0.0,0.0,86.45,84.48,0.0,20.27,0.021,3.647,4.513,1.51,1.686,0.0,0.0,2.721,1.931,0.6886,0.00041,0.9,172.976917,155.679226
52_6,50_6_1_1_res,1,0.158,90.4,0.623028,0.0,0.0,0.27,0.27,0.0,0.0,84.68,86.45,22.26,0.057,3.927,2.916,1.51,1.686,0.0,0.0,2.721,1.931,0.6886,0.00041,0.9,146.275142,131.647628
52_6,50_6_2_0_res,1,0.158,90.4,0.623028,0.0,0.27,0.27,0.0,0.0,95.32,94.67,0.0,23.47,0.044,2.636,5.641,1.51,1.686,0.0,0.0,2.721,1.931,0.6886,0.00041,0.9,141.675942,127.508348
